seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616201,61x61,0.1,sparse0.10,0,JPS,1,132,1.0,5.1016,337.0,337.0,337.0,337.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,1,A*,1,40,1.0,0.2852,111.0,122.0,12.0,111.0,0.0,1954,19,43,5,41,0
616201,61x61,0.1,sparse0.10,1,Dijkstra,1,40,1.0,0.8985,425.0,455.0,38.0,425.0,0.0,1954,19,43,5,41,0
616201,61x61,0.1,sparse0.10,1,DFS,1,172,4.3,4.2049,1801.0,1873.0,181.0,1801.0,0.0,1954,19,43,5,41,0
616201,61x61,0.1,sparse0.10,1,JPS,1,40,1.0,0.5907,43.0,43.0,43.0,43.0,0.0,1954,19,43,5,41,0
616201,61x61,0.1,sparse0.10,2,A*,1,50,1.0,0.9564,339.0,366.0,35.0,339.0,0.0,1954,42,31,14,25,0
616201,61x61,0.1,sparse0.10,2,Dijkstra,1,50,1.0,2.671,1279.0,1328.0,50.0,1279.0,0.0,1954,42,31,14,25,0
616201,61x61,0.1,sparse0.10,2,DFS,1,528,10.56,2.8065,1106.0,1296.0,192.0,1106.0,0.0,1954,42,31,14,25,0
616201,61x61,0.1,sparse0.10,2,JPS,1,50,1.0,1.8042,166.0,166.0,166.0,166.0,0.0,1954,42,31,14,25,0
616202,61x61,0.1,sparse0.10,0,A*,1,132,1.0,1.9962,804.0,861.0,58.0,804.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,Dijkstra,1,132,1.0,3.8965,1928.0,1934.0,37.0,1928.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,DFS,1,322,2.4393939393939394,1.2117,531.0,645.0,115.0,531.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,JPS,1,132,1.0,2.8852,160.0,160.0,160.0,160.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,1,A*,1,115,1.0,1.8157,728.0,763.0,52.0,728.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,Dijkstra,1,115,1.0,2.5614,1259.0,1275.0,26.0,1259.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,DFS,1,145,1.2608695652173914,2.6366,1283.0,1341.0,143.0,1283.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,JPS,1,115,1.0,4.6711,408.0,408.0,408.0,408.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,2,A*,1,53,1.0,0.6482,224.0,254.0,33.0,224.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,Dijkstra,1,53,1.0,1.4069,679.0,691.0,25.0,679.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,DFS,1,105,1.9811320754716981,0.286,133.0,167.0,35.0,133.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,JPS,1,53,1.0,0.7462,36.0,36.0,36.0,36.0,0.0,1953,56,15,47,49,0
919100,91x91,0.0,dense,0,A*,1,940,1.0,7.3621,3099.0,3109.0,16.0,3099.0,0.012288,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,Dijkstra,1,940,1.0,6.8735,3493.0,3502.0,12.0,3493.0,0.0,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,DFS,1,940,1.0,6.6715,2161.0,2429.0,295.0,2161.0,0.004096,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,JPS,1,940,1.0,13.3007,591.0,591.0,591.0,591.0,0.0,4049,1,1,89,89,1
919100,91x91,0.0,dense,1,A*,1,256,1.0,2.5769,1113.0,1120.0,14.0,1113.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,Dijkstra,1,256,1.0,2.8291,1365.0,1371.0,17.0,1365.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,DFS,1,256,1.0,9.3062,3537.0,3608.0,272.0,3537.0,0.004096,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,JPS,1,256,1.0,8.6644,706.0,706.0,706.0,706.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,2,A*,1,39,1.0,0.2763,95.0,104.0,10.0,95.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,Dijkstra,1,39,1.0,0.4554,198.0,207.0,10.0,198.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,DFS,1,39,1.0,0.8108,408.0,419.0,42.0,408.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,JPS,1,39,1.0,7.6271,748.0,748.0,748.0,748.0,0.0,4049,83,26,89,7,0
919101,91x91,0.0,dense,0,A*,1,892,1.0,8.3186,3225.0,3239.0,21.0,3225.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,Dijkstra,1,892,1.0,6.981,3519.0,3526.0,13.0,3519.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,DFS,1,892,1.0,4.6951,1725.0,1974.0,250.0,1725.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,JPS,1,892,1.0,12.9701,602.0,602.0,602.0,602.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,1,A*,1,90,1.0,0.6375,267.0,268.0,11.0,267.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,Dijkstra,1,90,1.0,0.528,268.0,269.0,8.0,268.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,DFS,1,90,1.0,0.4072,237.0,253.0,18.0,237.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,JPS,1,90,1.0,1.0409,58.0,58.0,58.0,58.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,2,A*,1,60,1.0,0.4847,185.0,193.0,10.0,185.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,Dijkstra,1,60,1.0,0.6148,317.0,323.0,8.0,317.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,DFS,1,60,1.0,3.8722,1821.0,1841.0,147.0,1821.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,JPS,1,60,1.0,0.7998,32.0,32.0,32.0,32.0,0.0,4049,61,33,81,37,0
919102,91x91,0.0,dense,0,A*,1,556,1.0,3.7914,1513.0,1527.0,16.0,1513.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,Dijkstra,1,556,1.0,3.6616,1713.0,1716.0,12.0,1713.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,DFS,1,556,1.0,3.0411,1243.0,1443.0,202.0,1243.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,JPS,1,556,1.0,6.2417,286.0,286.0,286.0,286.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,1,A*,1,238,1.0,2.6294,1086.0,1096.0,23.0,1086.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,Dijkstra,1,238,1.0,2.6056,1338.0,1343.0,12.0,1338.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,DFS,1,238,1.0,1.7949,914.0,992.0,81.0,914.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,JPS,1,238,1.0,5.0708,214.0,214.0,214.0,214.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,2,A*,1,954,1.0,9.7176,3479.0,3491.0,30.0,3479.0,0.0,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,Dijkstra,1,954,1.0,8.1145,3503.0,3504.0,12.0,3503.0,0.0,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,DFS,1,954,1.0,6.0696,2161.0,2479.0,321.0,2161.0,0.032768,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,JPS,1,954,1.0,13.9899,738.0,738.0,738.0,738.0,0.0,4049,15,73,33,41,0
919150,91x91,0.05,sparse0.05,0,A*,1,376,1.0,6.8254,2141.0,2158.0,54.0,2141.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,Dijkstra,1,376,1.0,10.2951,3256.0,3279.0,37.0,3256.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,DFS,1,978,2.601063829787234,29.5898,1930.0,2235.0,313.0,1930.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,JPS,1,376,1.0,22.5797,246.0,246.0,246.0,246.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,1,A*,1,378,1.0,35.11,3040.0,3070.0,59.0,3040.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,Dijkstra,1,378,1.0,36.0677,3846.0,3861.0,37.0,3846.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,DFS,1,580,1.5343915343915344,49.7509,3010.0,3203.0,313.0,3010.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,JPS,1,378,1.0,29.6774,223.0,223.0,223.0,223.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,2,A*,1,119,1.0,5.0737,422.0,435.0,24.0,422.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,Dijkstra,1,119,1.0,8.5078,896.0,914.0,21.0,896.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,DFS,1,327,2.7478991596638656,4.783,482.0,587.0,106.0,482.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,JPS,1,119,1.0,7.4276,137.0,137.0,137.0,137.0,0.0,4239,67,39,74,55,0
919151,91x91,0.05,sparse0.05,0,A*,1,280,1.0,40.0647,3338.0,3384.0,76.0,3338.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,Dijkstra,1,280,1.0,39.8114,4223.0,4227.0,43.0,4223.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,DFS,1,688,2.4571428571428573,17.1888,1331.0,1563.0,233.0,1331.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,JPS,1,280,1.0,28.2448,6.0,6.0,6.0,6.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,1,A*,1,111,1.0,10.7862,887.0,924.0,38.0,887.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,Dijkstra,1,111,1.0,16.9512,1662.0,1697.0,38.0,1662.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,DFS,1,903,8.135135135135135,34.6578,2170.0,2465.0,296.0,2170.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,JPS,1,111,1.0,32.1429,742.0,742.0,742.0,742.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,2,A*,1,251,1.0,42.7043,3228.0,3256.0,50.0,3228.0,0.0,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,Dijkstra,1,251,1.0,39.4176,3981.0,3992.0,46.0,3981.0,0.0,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,DFS,1,1049,4.179282868525896,37.1088,2232.0,2568.0,337.0,2232.0,0.004096,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,JPS,1,251,1.0,45.9647,632.0,632.0,632.0,632.0,0.0,4245,83,15,37,74,0
919152,91x91,0.05,sparse0.05,0,A*,1,300,1.0,20.6348,1604.0,1635.0,42.0,1604.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,Dijkstra,1,300,1.0,25.744,2829.0,2853.0,35.0,2829.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,DFS,1,390,1.3,63.859,3751.0,3895.0,363.0,3751.0,0.110592,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,JPS,1,300,1.0,51.1878,1140.0,1140.0,1140.0,1140.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,1,A*,1,144,1.0,19.2819,1512.0,1551.0,45.0,1512.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,Dijkstra,1,144,1.0,26.8995,2677.0,2699.0,47.0,2677.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,DFS,1,280,1.9444444444444444,45.2875,3683.0,3776.0,206.0,3683.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,JPS,1,144,1.0,52.5298,1171.0,1171.0,1171.0,1171.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,2,A*,1,58,1.0,2.7198,212.0,238.0,28.0,212.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,Dijkstra,1,58,1.0,9.5647,991.0,1021.0,38.0,991.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,DFS,1,682,11.758620689655173,50.7491,3109.0,3340.0,309.0,3109.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,JPS,1,58,1.0,4.0631,74.0,74.0,74.0,74.0,0.0,4214,61,75,25,69,0
919200,91x91,0.1,sparse0.10,0,A*,1,204,1.0,36.1966,2911.0,2998.0,98.0,2911.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,Dijkstra,1,204,1.0,45.2291,4373.0,4383.0,47.0,4373.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,DFS,1,316,1.5490196078431373,65.2494,4190.0,4328.0,361.0,4190.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,JPS,1,204,1.0,57.9531,1082.0,1082.0,1082.0,1082.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,1,A*,1,156,1.0,18.0691,1391.0,1450.0,64.0,1391.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,Dijkstra,1,156,1.0,45.7592,4367.0,4381.0,62.0,4367.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,DFS,1,844,5.410256410256411,55.0974,3437.0,3756.0,374.0,3437.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,JPS,1,156,1.0,25.8141,482.0,482.0,482.0,482.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,2,A*,1,52,1.0,2.9437,255.0,275.0,21.0,255.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,Dijkstra,1,52,1.0,7.9494,835.0,876.0,44.0,835.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,DFS,1,692,13.307692307692308,39.4843,2467.0,2712.0,344.0,2467.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,JPS,1,52,1.0,5.8688,129.0,129.0,129.0,129.0,0.0,4447,67,43,69,57,0
919201,91x91,0.1,sparse0.10,0,A*,1,196,1.0,18.638,1471.0,1531.0,68.0,1471.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,Dijkstra,1,196,1.0,40.9239,4108.0,4128.0,54.0,4108.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,DFS,1,628,3.204081632653061,12.8869,1003.0,1261.0,259.0,1003.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,JPS,1,196,1.0,46.759,1149.0,1149.0,1149.0,1149.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,1,A*,1,103,1.0,14.174,1117.0,1168.0,71.0,1117.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,Dijkstra,1,103,1.0,34.0287,3370.0,3420.0,56.0,3370.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,DFS,1,337,3.2718446601941746,21.0739,1803.0,1929.0,169.0,1803.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,JPS,1,103,1.0,42.4281,1178.0,1178.0,1178.0,1178.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,2,A*,1,46,1.0,2.7362,227.0,255.0,29.0,227.0,0.0,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,Dijkstra,1,46,1.0,8.6332,830.0,872.0,46.0,830.0,0.0,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,DFS,1,588,12.782608695652174,62.839,3496.0,3711.0,449.0,3496.0,0.36864,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,JPS,1,46,1.0,11.1918,299.0,299.0,299.0,299.0,0.0,4436,63,28,40,15,0
919202,91x91,0.1,sparse0.10,0,A*,1,228,1.0,13.4506,969.0,1052.0,84.0,969.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,Dijkstra,1,228,1.0,44.8119,4388.0,4398.0,57.0,4388.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,DFS,1,456,2.0,9.0022,742.0,913.0,172.0,742.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,JPS,1,228,1.0,53.7768,1489.0,1489.0,1489.0,1489.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,1,A*,1,137,1.0,23.5941,2002.0,2043.0,65.0,2002.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,Dijkstra,1,137,1.0,39.0813,4048.0,4075.0,51.0,4048.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,DFS,1,447,3.2627737226277373,42.6253,2974.0,3142.0,306.0,2974.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,JPS,1,137,1.0,39.5267,762.0,762.0,762.0,762.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,2,A*,1,97,1.0,21.4843,1590.0,1638.0,56.0,1590.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,Dijkstra,1,97,1.0,31.6297,3138.0,3170.0,61.0,3138.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,DFS,1,475,4.896907216494846,43.0836,2921.0,3096.0,317.0,2921.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,JPS,1,97,1.0,15.0844,80.0,80.0,80.0,80.0,0.0,4469,44,71,33,43,0
