seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616201,61x61,0.1,sparse0.10,2,DFS,1,528,10.56,1.7587,1106.0,1296.0,192.0,1106.0,0.0,1954,42,31,14,25,0
616201,61x61,0.1,sparse0.10,2,JPS,0,0,,0.9273,166.0,,,166.0,0.0,1954,42,31,14,25,0
616202,61x61,0.1,sparse0.10,0,A*,1,132,1.0,1.3374,804.0,861.0,58.0,804.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,Dijkstra,1,132,1.0,2.7647,1928.0,1934.0,37.0,1928.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,DFS,1,322,2.4393939393939394,0.7105,531.0,645.0,115.0,531.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,0,JPS,0,0,,1.1215,160.0,,,160.0,0.0,1953,1,1,59,59,1
616202,61x61,0.1,sparse0.10,1,A*,1,115,1.0,1.2138,728.0,763.0,52.0,728.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,Dijkstra,1,115,1.0,1.6706,1259.0,1275.0,26.0,1259.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,DFS,1,145,1.2608695652173914,1.7328,1283.0,1341.0,143.0,1283.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,1,JPS,0,0,,2.1719,408.0,,,408.0,0.0,1953,9,13,58,47,0
616202,61x61,0.1,sparse0.10,2,A*,1,53,1.0,0.3863,224.0,254.0,33.0,224.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,Dijkstra,1,53,1.0,1.0194,679.0,691.0,25.0,679.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,DFS,1,105,1.9811320754716981,0.1737,133.0,167.0,35.0,133.0,0.0,1953,56,15,47,49,0
616202,61x61,0.1,sparse0.10,2,JPS,0,0,,0.3427,36.0,,,36.0,0.0,1953,56,15,47,49,0
919100,91x91,0.0,dense,0,A*,1,940,1.0,5.6559,3099.0,3109.0,16.0,3099.0,0.016384,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,Dijkstra,1,940,1.0,4.6493,3493.0,3502.0,12.0,3493.0,0.0,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,DFS,1,940,1.0,4.0255,2161.0,2429.0,295.0,2161.0,0.0,4049,1,1,89,89,1
919100,91x91,0.0,dense,0,JPS,0,0,,6.4204,591.0,,,591.0,0.0,4049,1,1,89,89,1
919100,91x91,0.0,dense,1,A*,1,256,1.0,1.7589,1113.0,1120.0,14.0,1113.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,Dijkstra,1,256,1.0,1.814,1365.0,1371.0,17.0,1365.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,DFS,1,256,1.0,5.5599,3537.0,3608.0,272.0,3537.0,0.004096,4049,1,81,69,73,0
919100,91x91,0.0,dense,1,JPS,0,0,,6.2041,706.0,,,706.0,0.0,4049,1,81,69,73,0
919100,91x91,0.0,dense,2,A*,1,39,1.0,0.1671,95.0,104.0,10.0,95.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,Dijkstra,1,39,1.0,0.2988,198.0,207.0,10.0,198.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,DFS,1,39,1.0,0.4712,408.0,419.0,42.0,408.0,0.0,4049,83,26,89,7,0
919100,91x91,0.0,dense,2,JPS,0,0,,4.8391,748.0,,,748.0,0.0,4049,83,26,89,7,0
919101,91x91,0.0,dense,0,A*,1,892,1.0,5.2867,3225.0,3239.0,21.0,3225.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,Dijkstra,1,892,1.0,4.4408,3519.0,3526.0,13.0,3519.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,DFS,1,892,1.0,2.9161,1725.0,1974.0,250.0,1725.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,0,JPS,0,0,,6.382,602.0,,,602.0,0.0,4049,1,1,89,89,1
919101,91x91,0.0,dense,1,A*,1,90,1.0,0.4029,267.0,268.0,11.0,267.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,Dijkstra,1,90,1.0,0.3525,268.0,269.0,8.0,268.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,DFS,1,90,1.0,0.2609,237.0,253.0,18.0,237.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,1,JPS,0,0,,0.5973,58.0,,,58.0,0.0,4049,1,17,9,31,0
919101,91x91,0.0,dense,2,A*,1,60,1.0,0.3284,185.0,193.0,10.0,185.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,Dijkstra,1,60,1.0,0.4578,317.0,323.0,8.0,317.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,DFS,1,60,1.0,2.3758,1821.0,1841.0,147.0,1821.0,0.0,4049,61,33,81,37,0
919101,91x91,0.0,dense,2,JPS,0,0,,0.4239,32.0,,,32.0,0.0,4049,61,33,81,37,0
919102,91x91,0.0,dense,0,A*,1,556,1.0,2.3689,1513.0,1527.0,16.0,1513.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,Dijkstra,1,556,1.0,2.1809,1713.0,1716.0,12.0,1713.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,DFS,1,556,1.0,1.9117,1243.0,1443.0,202.0,1243.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,0,JPS,0,0,,3.3924,286.0,,,286.0,0.0,4049,1,1,89,89,1
919102,91x91,0.0,dense,1,A*,1,238,1.0,1.6418,1086.0,1096.0,23.0,1086.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,Dijkstra,1,238,1.0,1.8044,1338.0,1343.0,12.0,1338.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,DFS,1,238,1.0,1.122,914.0,992.0,81.0,914.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,1,JPS,0,0,,1.9761,214.0,,,214.0,0.0,4049,39,40,59,6,0
919102,91x91,0.0,dense,2,A*,1,954,1.0,6.1732,3479.0,3491.0,30.0,3479.0,0.0,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,Dijkstra,1,954,1.0,5.1473,3503.0,3504.0,12.0,3503.0,0.008192,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,DFS,1,954,1.0,4.3387,2161.0,2479.0,321.0,2161.0,0.024576,4049,15,73,33,41,0
919102,91x91,0.0,dense,2,JPS,0,0,,6.355,738.0,,,738.0,0.0,4049,15,73,33,41,0
919150,91x91,0.05,sparse0.05,0,A*,1,376,1.0,3.4398,2141.0,2158.0,54.0,2141.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,Dijkstra,1,376,1.0,4.5041,3256.0,3279.0,37.0,3256.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,DFS,1,978,2.601063829787234,3.7494,1930.0,2235.0,313.0,1930.0,0.004096,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,0,JPS,0,0,,7.5926,246.0,,,246.0,0.0,4239,1,1,89,89,1
919150,91x91,0.05,sparse0.05,1,A*,1,378,1.0,4.7769,3040.0,3070.0,59.0,3040.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,Dijkstra,1,378,1.0,6.3561,3846.0,3861.0,37.0,3846.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,DFS,1,580,1.5343915343915344,5.9091,3010.0,3203.0,313.0,3010.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,1,JPS,0,0,,2.3764,223.0,,,223.0,0.0,4239,51,5,85,17,0
919150,91x91,0.05,sparse0.05,2,A*,1,119,1.0,0.7089,422.0,435.0,24.0,422.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,Dijkstra,1,119,1.0,1.2838,896.0,914.0,21.0,896.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,DFS,1,327,2.7478991596638656,0.6665,482.0,587.0,106.0,482.0,0.0,4239,67,39,74,55,0
919150,91x91,0.05,sparse0.05,2,JPS,0,0,,0.8568,137.0,,,137.0,0.0,4239,67,39,74,55,0
919151,91x91,0.05,sparse0.05,0,A*,1,280,1.0,5.6636,3338.0,3384.0,76.0,3338.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,Dijkstra,1,280,1.0,6.3003,4223.0,4227.0,43.0,4223.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,DFS,1,688,2.4571428571428573,2.4617,1331.0,1563.0,233.0,1331.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,0,JPS,0,0,,5.9335,6.0,,,6.0,0.0,4245,1,1,89,89,1
919151,91x91,0.05,sparse0.05,1,A*,1,111,1.0,1.6078,887.0,924.0,38.0,887.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,Dijkstra,1,111,1.0,2.3435,1662.0,1697.0,38.0,1662.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,DFS,1,903,8.135135135135135,3.9391,2170.0,2465.0,296.0,2170.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,1,JPS,0,0,,5.7285,742.0,,,742.0,0.0,4245,2,39,41,19,0
919151,91x91,0.05,sparse0.05,2,A*,1,251,1.0,4.9782,3228.0,3256.0,50.0,3228.0,0.0,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,Dijkstra,1,251,1.0,6.3815,3981.0,3992.0,46.0,3981.0,0.0,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,DFS,1,1049,4.179282868525896,4.7823,2232.0,2568.0,337.0,2232.0,0.02048,4245,83,15,37,74,0
919151,91x91,0.05,sparse0.05,2,JPS,0,0,,7.2327,632.0,,,632.0,0.0,4245,83,15,37,74,0
919152,91x91,0.05,sparse0.05,0,A*,1,300,1.0,2.6032,1604.0,1635.0,42.0,1604.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,Dijkstra,1,300,1.0,3.8318,2829.0,2853.0,35.0,2829.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,DFS,1,390,1.3,7.7564,3751.0,3895.0,363.0,3751.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,0,JPS,0,0,,12.0707,1140.0,,,1140.0,0.0,4214,1,1,89,89,1
919152,91x91,0.05,sparse0.05,1,A*,1,144,1.0,2.4881,1512.0,1551.0,45.0,1512.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,Dijkstra,1,144,1.0,4.0613,2677.0,2699.0,47.0,2677.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,DFS,1,280,1.9444444444444444,5.7538,3683.0,3776.0,206.0,3683.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,1,JPS,0,0,,10.2021,1171.0,,,1171.0,0.0,4214,29,24,72,75,0
919152,91x91,0.05,sparse0.05,2,A*,1,58,1.0,0.3576,212.0,238.0,28.0,212.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,Dijkstra,1,58,1.0,1.4246,991.0,1021.0,38.0,991.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,DFS,1,682,11.758620689655173,5.774,3109.0,3340.0,309.0,3109.0,0.0,4214,61,75,25,69,0
919152,91x91,0.05,sparse0.05,2,JPS,0,0,,0.5269,74.0,,,74.0,0.0,4214,61,75,25,69,0
919200,91x91,0.1,sparse0.10,0,A*,1,204,1.0,4.7156,2911.0,2998.0,98.0,2911.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,Dijkstra,1,204,1.0,6.0999,4373.0,4383.0,47.0,4373.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,DFS,1,316,1.5490196078431373,7.4224,4190.0,4328.0,361.0,4190.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,0,JPS,0,0,,5.8284,1082.0,,,1082.0,0.0,4447,1,1,89,89,1
919200,91x91,0.1,sparse0.10,1,A*,1,156,1.0,2.2901,1391.0,1450.0,64.0,1391.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,Dijkstra,1,156,1.0,5.9175,4367.0,4381.0,62.0,4367.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,DFS,1,844,5.410256410256411,6.5126,3437.0,3756.0,374.0,3437.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,1,JPS,0,0,,2.7133,482.0,,,482.0,0.0,4447,38,79,86,3,0
919200,91x91,0.1,sparse0.10,2,A*,1,52,1.0,0.3911,255.0,275.0,21.0,255.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,Dijkstra,1,52,1.0,1.1526,835.0,876.0,44.0,835.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,DFS,1,692,13.307692307692308,4.4613,2467.0,2712.0,344.0,2467.0,0.0,4447,67,43,69,57,0
919200,91x91,0.1,sparse0.10,2,JPS,0,0,,0.7716,129.0,,,129.0,0.0,4447,67,43,69,57,0
919201,91x91,0.1,sparse0.10,0,A*,1,196,1.0,2.3925,1471.0,1531.0,68.0,1471.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,Dijkstra,1,196,1.0,5.4444,4108.0,4128.0,54.0,4108.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,DFS,1,628,3.204081632653061,1.7722,1003.0,1261.0,259.0,1003.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,0,JPS,0,0,,5.7501,1149.0,,,1149.0,0.0,4436,1,1,89,89,1
919201,91x91,0.1,sparse0.10,1,A*,1,103,1.0,1.961,1117.0,1168.0,71.0,1117.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,Dijkstra,1,103,1.0,4.7005,3370.0,3420.0,56.0,3370.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,DFS,1,337,3.2718446601941746,2.6311,1803.0,1929.0,169.0,1803.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,1,JPS,0,0,,5.6896,1178.0,,,1178.0,0.0,4436,33,35,74,77,0
919201,91x91,0.1,sparse0.10,2,A*,1,46,1.0,0.3873,227.0,255.0,29.0,227.0,0.0,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,Dijkstra,1,46,1.0,1.168,830.0,872.0,46.0,830.0,0.0,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,DFS,1,588,12.782608695652174,7.4246,3496.0,3711.0,449.0,3496.0,0.04096,4436,63,28,40,15,0
919201,91x91,0.1,sparse0.10,2,JPS,0,0,,1.525,299.0,,,299.0,0.0,4436,63,28,40,15,0
919202,91x91,0.1,sparse0.10,0,A*,1,228,1.0,1.6169,969.0,1052.0,84.0,969.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,Dijkstra,1,228,1.0,6.2672,4388.0,4398.0,57.0,4388.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,DFS,1,456,2.0,1.0779,742.0,913.0,172.0,742.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,0,JPS,0,0,,10.2448,1489.0,,,1489.0,0.0,4469,1,1,89,89,1
919202,91x91,0.1,sparse0.10,1,A*,1,137,1.0,3.1941,2002.0,2043.0,65.0,2002.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,Dijkstra,1,137,1.0,5.7343,4048.0,4075.0,51.0,4048.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,DFS,1,447,3.2627737226277373,4.9384,2974.0,3142.0,306.0,2974.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,1,JPS,0,0,,3.8459,762.0,,,762.0,0.0,4469,31,67,21,6,0
919202,91x91,0.1,sparse0.10,2,A*,1,97,1.0,2.6147,1590.0,1638.0,56.0,1590.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,Dijkstra,1,97,1.0,5.0301,3138.0,3170.0,61.0,3138.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,DFS,1,475,4.896907216494846,5.4501,2921.0,3096.0,317.0,2921.0,0.0,4469,44,71,33,43,0
919202,91x91,0.1,sparse0.10,2,JPS,0,0,,0.5851,80.0,,,80.0,0.0,4469,44,71,33,43,0
